image,Data_,Data_Label,Data_Description
http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Langbridge%20Morgan%20%281954%29%2C%20Bestanddeelnr%20906-5332%20%28cropped%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60194,Charles Langbridge Morgan,British writer (1894-1958)
http://commons.wikimedia.org/wiki/Special:FilePath/Walter%20Map%20Beinecke%20MS%20229%20fol%20272v.jpg,https://snarc-llgc.wikibase.cloud/entity/Q62626,Walter Map,Welsh medieval writer
http://commons.wikimedia.org/wiki/Special:FilePath/John%20Pugh.jpg,https://snarc-llgc.wikibase.cloud/entity/Q66747,John Pugh,"Calvinistic Methodist minister, founder and first superintendent of the C.M. Forward Movement (1846 -1907)"
http://commons.wikimedia.org/wiki/Special:FilePath/Beatrice%20Green%20%28Bruley%29.png,https://snarc-llgc.wikibase.cloud/entity/Q68455,Beatrice Green,political activist (1894 - 1927)
http://commons.wikimedia.org/wiki/Special:FilePath/Grace%20Cecile%20Lowther%20Lonsdale%20%281854%E2%80%931941%29.png,https://snarc-llgc.wikibase.cloud/entity/Q71412,Grace Cecile Lowther Lonsdale,(1854-1941)
http://commons.wikimedia.org/wiki/Special:FilePath/Escutcheon%20of%20Elystan%20Glodrydd.svg,https://snarc-llgc.wikibase.cloud/entity/Q61555,Elystan Glodrydd,Welsh royal
http://commons.wikimedia.org/wiki/Special:FilePath/Hugh%20Michael%20Hughes.tif,https://snarc-llgc.wikibase.cloud/entity/Q63045,Hugh Michael Hughes,Welsh Independent minister
http://commons.wikimedia.org/wiki/Special:FilePath/Francis%20Lewis.jpg,https://snarc-llgc.wikibase.cloud/entity/Q57813,Francis Lewis,"Signatory of the US Declaration of Independence, from Wales"
http://commons.wikimedia.org/wiki/Special:FilePath/ElizabethBarrettBrowning.jpg,https://snarc-llgc.wikibase.cloud/entity/Q57953,Elizabeth Barrett Browning,"British poet, author"
http://commons.wikimedia.org/wiki/Special:FilePath/Dora%20Carrington%2C%201910.jpg,https://snarc-llgc.wikibase.cloud/entity/Q57950,Dora Carrington,"British painter, photographer and decorative artist"
http://commons.wikimedia.org/wiki/Special:FilePath/Donald%20Swann%20%281966%20publicity%20photo%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58729,Donald Swann,British composer (1923-1994)
http://commons.wikimedia.org/wiki/Special:FilePath/Duncan%20Grant%2C%201922%20%28cropped%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58745,Duncan Grant,British artist (1885-1978)
http://commons.wikimedia.org/wiki/Special:FilePath/John%20Owen%20by%20John%20Greenhill.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58451,John Owen,English theologian (1616-1683)
http://commons.wikimedia.org/wiki/Special:FilePath/Douglas%20Hyde%20-%20Project%20Gutenberg%20eText%2019028.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58107,Douglas Hyde,"first President of Ireland; historian, poet, and folklorist (1860-1949)"
http://commons.wikimedia.org/wiki/Special:FilePath/Gwen%20John%20-%20Self-portrait%20%281900%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58506,Gwen John,Welsh painter (1876-1939)
http://commons.wikimedia.org/wiki/Special:FilePath/Sir%20Douglas%20Haig.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59045,"Douglas Haig, 1st Earl Haig",British senior officer during the First World War (1861-1928)
http://commons.wikimedia.org/wiki/Special:FilePath/Hedd%20Wyn%2001%28a-dg%29.JPG,https://snarc-llgc.wikibase.cloud/entity/Q58467,Ellis Humphrey Evans,Welsh poet who was killed on the first day of the Battle of Passchendaele
http://commons.wikimedia.org/wiki/Special:FilePath/Eleanor%20Hull%201930.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59106,Eleanor Hull,"English writer, journalist and scholar of Old Irish (1860–1935)"
http://commons.wikimedia.org/wiki/Special:FilePath/The%20Viscount%20Tredegar.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59107,"Godfrey Morgan, 1st Viscount Tredegar",British politician
http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Lewis%20%28cardiologist%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58251,Thomas Lewis,British cardiologist
http://commons.wikimedia.org/wiki/Special:FilePath/History%20of%20the%20Kings%20%28f.96.v%29%20Maelgwn%20Gwynedd%20Detail.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59193,Maelgwn Gwynedd,6th-century Welsh monarch
http://commons.wikimedia.org/wiki/Special:FilePath/Grant%20Llewellyn.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59205,Grant Llewellyn,Welsh conductor
http://commons.wikimedia.org/wiki/Special:FilePath/Jordan%20by%20Hoppner.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58302,Dorothea Bland,Anglo-Irish actress and courtesan
http://commons.wikimedia.org/wiki/Special:FilePath/Duff%20Cooper%20MP%20%28cropped%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q61254,Duff Cooper,"British Conservative Party politician, diplomat and author (1890-1954)"
http://commons.wikimedia.org/wiki/Special:FilePath/Jim%20Driscoll%201910s.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59646,Jim Driscoll,Welsh boxer (1880-1925)
http://commons.wikimedia.org/wiki/Special:FilePath/William%20Conybeare.gif,https://snarc-llgc.wikibase.cloud/entity/Q59307,William Daniel Conybeare,English geologist and palaeontologist (1787-1857)
http://commons.wikimedia.org/wiki/Special:FilePath/Eglwys%20Dewi%20Sant%20-%20St%20David%27s%20Church%2C%20Blaenporth%2C%20Ceredigion%2C%20Wales%2020.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59705,Saint David,patron saint of Wales
http://commons.wikimedia.org/wiki/Special:FilePath/William%20Forbes%20Skene.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60624,William Forbes Skene,Scottish historian (1809-1892)
http://commons.wikimedia.org/wiki/Special:FilePath/Albertjenkinsrugby.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59450,Albert Jenkins,Welsh rugby union player (1895-1953)
http://commons.wikimedia.org/wiki/Special:FilePath/Sir%20Henry%20Jones%20%281852-1922%29%20NLW3364587.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59852,Henry Jones,Welsh philosopher and academic (1852–1922)
http://commons.wikimedia.org/wiki/Special:FilePath/Dorothy%20Eug%C3%A9nie%20Brett%20from%20NPG%20%28cropped%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60709,Dorothy Brett,American painter (1883–1977)
http://commons.wikimedia.org/wiki/Special:FilePath/1stEarlOfHarrowby.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59924,"Dudley Ryder, 1st Earl of Harrowby",British politician (1762-1847)
http://commons.wikimedia.org/wiki/Special:FilePath/The%20Right%20Hon.%20Sir%20John%20Rh%C5%B7s%2C%20P.C.%2C%20M.A.%2C%20D.Litt%20%285227644%29%20%28cropped%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60726,John Rhys,British scholar and Celticist (1840-1915)
http://commons.wikimedia.org/wiki/Special:FilePath/S.%20Gwynllyw%20%285292115%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59948,Gwynllyw,Welsh sovereign (c. 450-500)
http://commons.wikimedia.org/wiki/Special:FilePath/Castell%20Coch%20stained%20glass%20panel%204.JPG,https://snarc-llgc.wikibase.cloud/entity/Q59872,Saint Winifred,7th century Welsh saint
http://commons.wikimedia.org/wiki/Special:FilePath/GriffithJonesPreacher.jpg,https://snarc-llgc.wikibase.cloud/entity/Q62197,Griffith Jones,"Church of England priest, schools organiser in Wales"
http://commons.wikimedia.org/wiki/Special:FilePath/Elias%20Owen.jpg,https://snarc-llgc.wikibase.cloud/entity/Q62257,Elias Owen,Welsh priest (1833-1899)
http://commons.wikimedia.org/wiki/Special:FilePath/Dirinon%20%2831%29%20Chapelle%20Sainte-Nonne.JPG,https://snarc-llgc.wikibase.cloud/entity/Q59988,Non,Welsh saint; mother of St David
http://commons.wikimedia.org/wiki/Special:FilePath/William%20Boyd%20Dawkins.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60010,William Boyd Dawkins,"Welsh geologist, paleontologist and archaeologist (1838–1929)"
http://commons.wikimedia.org/wiki/Special:FilePath/Talynau%20A%20Chan%20-%20Folk%20Songs%20%26%20Harps%2C%20album%20cover.jpg,https://snarc-llgc.wikibase.cloud/entity/Q61581,Elinor Bennett,British (Welsh) harpist
http://commons.wikimedia.org/wiki/Special:FilePath/Lord%20Hurd%20%28cropped%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q61663,Douglas Hurd,British Conservative politician and novelist (born 1930)
http://commons.wikimedia.org/wiki/Special:FilePath/William%20Jones%2C%20the%20Mathematician.jpg,https://snarc-llgc.wikibase.cloud/entity/Q62305,William Jones,Welsh mathematician who named 'pi'
http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Rowland%20Williams%20%284671222%29%20%28cropped%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q61738,Rowland Williams,Welsh theologian
http://commons.wikimedia.org/wiki/Special:FilePath/Evan%20Gurnos%20Jones.jpg,https://snarc-llgc.wikibase.cloud/entity/Q62917,Evan Jones,"Welsh Congregational and Baptist minister, poet, critic, lecturer and eisteddfod conductor (1840-1903)"
http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Arthur%20Griffith%20%28Elphin%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q62965,Robert Arthur Griffith,Welsh poet
http://commons.wikimedia.org/wiki/Special:FilePath/Parch%20Hugh%20Jones%20%28EF%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q63044,Hugh Jones,Welsh Wesleyan minister and historian (1837-1919)
http://commons.wikimedia.org/wiki/Special:FilePath/GwenFfrangconDavies.jpg,https://snarc-llgc.wikibase.cloud/entity/Q62950,Gwen Ffrangcon-Davies,British actress (1891-1992)
http://commons.wikimedia.org/wiki/Special:FilePath/Eifion%20Wyn%2001%28dg%29.JPG,https://snarc-llgc.wikibase.cloud/entity/Q61849,Eliseus Williams,Welsh poet
http://commons.wikimedia.org/wiki/Special:FilePath/Capel%20Soar%20Bryncir%20-%20geograph.org.uk%20-%20603091.jpg,https://snarc-llgc.wikibase.cloud/entity/Q63074,Henry Hughes,Welsh Calvinistic Methodist minister and historian (1841-1924)
http://commons.wikimedia.org/wiki/Special:FilePath/Eleanor%20Sidgwick%20by%20James%20Jebusa%20Shannon%20died%201923.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60276,Eleanor Mildred Sidgwick,British mathematician & college principal (1845-1936)
http://commons.wikimedia.org/wiki/Special:FilePath/Donald%20Jacob%20Mackay.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60271,"Donald Mackay, 11th Lord Reay",British colonial governor (1839-1921)
http://commons.wikimedia.org/wiki/Special:FilePath/Hailsham1.JPG,https://snarc-llgc.wikibase.cloud/entity/Q60364,"Douglas Hogg, 1st Viscount Hailsham",British politician (1872-1950)
http://commons.wikimedia.org/wiki/Special:FilePath/Lord%20Macdonald.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60426,"Gordon Macdonald, 1st Baron Macdonald of Gwaenysgor",British politician (1888-1966)
http://commons.wikimedia.org/wiki/Special:FilePath/Llywelyn%20the%20Great.JPG,https://snarc-llgc.wikibase.cloud/entity/Q63496,Llywelyn the Great,Prince of Gwynedd and de facto Prince of Wales
http://commons.wikimedia.org/wiki/Special:FilePath/Johnny%20Owen%20Merthyr%20Boxer%20by%20Aberdare%20Blog.jpg,https://snarc-llgc.wikibase.cloud/entity/Q61889,Johnny Owen,Welsh boxer (1956–1980)
http://commons.wikimedia.org/wiki/Special:FilePath/Dic%20Tryfan%20%28Cymeriadau%20TGJ%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q61883,Richard Hughes Williams,Welsh writer
http://commons.wikimedia.org/wiki/Special:FilePath/Waldo%20Williams%20dim%20dyddiad%20gwella%20contrast%20crop.jpg,https://snarc-llgc.wikibase.cloud/entity/Q61885,Waldo Williams,Welsh poet
http://commons.wikimedia.org/wiki/Special:FilePath/William%20Abraham%20-%20Mabon.jpeg,https://snarc-llgc.wikibase.cloud/entity/Q61936,William Abraham,Welsh trade unionist
http://commons.wikimedia.org/wiki/Special:FilePath/Douglas%20Bassett.png,https://snarc-llgc.wikibase.cloud/entity/Q61937,Douglas Bassett,geologist
http://commons.wikimedia.org/wiki/Special:FilePath/Dorelia%20in%20a%20Black%20Dress%20by%20Gwen%20John%20%281903-4%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q61934,Dorelia McNeill,British model
http://commons.wikimedia.org/wiki/Special:FilePath/Revd%20Griffith%20Ellis%2C%20Bootle%20%28CM%29%20NLW3365255%20%28cropped%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q63287,Griffith Ellis,Welsh Calvinistic Methodist minister (1844-1913)
http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Edward%20Williams%2C%20bardd%20braint%20a%20defod%20%284672175%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q64751,Iolo Morganwg,"Welsh poet, antiquarian, collector and literary forger"
http://commons.wikimedia.org/wiki/Special:FilePath/Dame%20Gracie%20Fields%20Allan%20Warren.jpg,https://snarc-llgc.wikibase.cloud/entity/Q63912,Gracie Fields,"British actress, singer and comedian (1898–1979)"
http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Robert%20Parry%20neu%20Robyn%20Ddu%20Eryri%20%284673403%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q65763,Robert Parry,poet
http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20W.%20Owen%20Prysgol%20%284670429%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q65764,William Owen,"Welsh composer, 1813–1893"
http://commons.wikimedia.org/wiki/Special:FilePath/Mary%20Williams.jpg,https://snarc-llgc.wikibase.cloud/entity/Q65810,Mary Williams,Welsh academic of modern languages (1883-1977)
http://commons.wikimedia.org/wiki/Special:FilePath/Owen%20Gruffydd.JPG,https://snarc-llgc.wikibase.cloud/entity/Q63632,Owen Gruffydd,Welsh poet
http://commons.wikimedia.org/wiki/Special:FilePath/Revd%20William%20Williams%20%28Caledfryn%2C%201801-69%29%20NLW3362700.jpg,https://snarc-llgc.wikibase.cloud/entity/Q66614,William Williams,"Welsh poet and literary critic (""Caledfryn"")"
http://commons.wikimedia.org/wiki/Special:FilePath/Rhodri%20Mawr.png,https://snarc-llgc.wikibase.cloud/entity/Q63981,Rhodri the Great,King of Gwynedd who unified the whole of Wales (c. 820–878)
http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20John%20Roberts%20%284670509%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q66744,John Roberts,musician (1807 -1876 )
http://commons.wikimedia.org/wiki/Special:FilePath/EdwynCynrigRoberts.jpg,https://snarc-llgc.wikibase.cloud/entity/Q64215,Edwyn Cynrig Roberts,Welsh pioneer of Patagonia
http://commons.wikimedia.org/wiki/Special:FilePath/Nefydd%20%28William%20Roberts%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q66218,William Roberts,baptist minister
http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Cadfan%20%284671203%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q66233,Hugh Williams,Welsh printer and journalist
http://commons.wikimedia.org/wiki/Special:FilePath/John%20Thelwall%20by%20John%20Hazlitt.jpg,https://snarc-llgc.wikibase.cloud/entity/Q64465,John Thelwall,British writer (1764-1834)
http://commons.wikimedia.org/wiki/Special:FilePath/Sir%20Ewen%20Maclean%20%28cropped%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q67007,Sir Ewen John Maclean,Scottish physician (1865-1953)
http://commons.wikimedia.org/wiki/Special:FilePath/Owen%20Morgan%2C%20Morien.jpg,https://snarc-llgc.wikibase.cloud/entity/Q66150,Owen Morgan,Welsh journalist and writer
http://commons.wikimedia.org/wiki/Special:FilePath/Owen%20Owen%20%28arolygydd%20ysgolion%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q64453,Owen Owen,British teacher and school inspector
http://commons.wikimedia.org/wiki/Special:FilePath/Revd%20Hugh%20Pugh%20%281803-68%29%20NLW3365418.jpg,https://snarc-llgc.wikibase.cloud/entity/Q66049,Hugh Pugh,"Welsh Independent minister, born 1803"
http://commons.wikimedia.org/wiki/Special:FilePath/Sarah%20Jane%20Rees%20%28Crangowen%2C%201839-1916%29%20NLW3362516.jpg,https://snarc-llgc.wikibase.cloud/entity/Q67475,Sarah Jane Rees,"Welsh poet, editor"
http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20J%20Wheldon.jpg,https://snarc-llgc.wikibase.cloud/entity/Q66354,Thomas Jones Wheldon,Welsh Calvinistic Methodist minister
http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20W.%20E.%20Jones.%20Cawrdaf%20%284671562%29%20%28cropped%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q67164,William Ellis Jones,Welsh poet
http://commons.wikimedia.org/wiki/Special:FilePath/Rev%20Thomas%20Price.jpg,https://snarc-llgc.wikibase.cloud/entity/Q67333,Thomas Price,British minister (1820-1888)
http://commons.wikimedia.org/wiki/Special:FilePath/William%20Jenkins%20Rees%20Hughes.jpg,https://snarc-llgc.wikibase.cloud/entity/Q67318,William Jenkins Rees,Welsh priest and antiquarian
http://commons.wikimedia.org/wiki/Special:FilePath/Ecologist%20Liz%20Howe%20in%20Madagascar.jpg,https://snarc-llgc.wikibase.cloud/entity/Q68637,Liz Howe,British ecologist and herpetologist (1959-2019)
http://commons.wikimedia.org/wiki/Special:FilePath/Griff%20Vaughan%20Williams.jpg,https://snarc-llgc.wikibase.cloud/entity/Q68496,Griffith Vaughan Williams,journalist and gay rights activist
http://commons.wikimedia.org/wiki/Special:FilePath/Gutonythbran.jpg,https://snarc-llgc.wikibase.cloud/entity/Q70546,Guto Nyth Brân,Welsh athlete
http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Roberts%2C%20Bethesda.jpg,https://snarc-llgc.wikibase.cloud/entity/Q68145,Thomas Roberts,Calvinistic Methodist minister (1835 -1899)
http://commons.wikimedia.org/wiki/Special:FilePath/Gotthold%20Ephraim%20Lessing%20Kunstsammlung%20Uni%20Leipzig.jpg,https://snarc-llgc.wikibase.cloud/entity/Q70132,Gotthold Ephraim Lessing,"German writer, philosopher, publicist, and art critic (1729–1781)"
http://commons.wikimedia.org/wiki/Special:FilePath/Florrie%20Evans%20missionary.png,https://snarc-llgc.wikibase.cloud/entity/Q69915,Annie Florence Evans,revivalist and missionary (1884-1967)
http://commons.wikimedia.org/wiki/Special:FilePath/James%20Harvey%20Insole.jpg,https://snarc-llgc.wikibase.cloud/entity/Q69904,James Harvey Insole,South Wales coal owner and shipper
http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20John%20Ystumllyn%2C%2011%20May%201754.jpg,https://snarc-llgc.wikibase.cloud/entity/Q69353,John Ystumllyn,Black Welsh gardener
http://commons.wikimedia.org/wiki/Special:FilePath/Statue%20of%20St%20Dogmael%20-%20geograph.org.uk%20-%201099252.jpg,https://snarc-llgc.wikibase.cloud/entity/Q65753,Dogfael,Welsh saint
http://commons.wikimedia.org/wiki/Special:FilePath/Edward%20Griffith%2C%20Dolgellau.jpg,https://snarc-llgc.wikibase.cloud/entity/Q66571,Edward Griffith,antiquary (1832 -1918)
http://commons.wikimedia.org/wiki/Special:FilePath/Judith%20Maro%20after%20publishing%20her%20memoirs%20%27Atgofion%20Hagana%27%20%281516339%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q66949,Judith Maro,British writer (1919-2011)
http://commons.wikimedia.org/wiki/Special:FilePath/Rear%20Admiral%20Walker-Heneage-Vivian.jpg,https://snarc-llgc.wikibase.cloud/entity/Q67421,Algernon Walker-Heneage-Vivian,admiral (1871 -1952)
http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Bevan%20%28Caradawc%20y%20Fenni%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q65170,Thomas Bevan,antiquary (1802 -1882)
http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Darlington.jpg,https://snarc-llgc.wikibase.cloud/entity/Q65180,Thomas Darlington,scholar and inspector of schools (1864 -1908)
